
Initial Kinetic Energy : 100
Initial Kinetic Energy : 100
Alpha = 66 Beta = 60
------------------------------------------------------------------------------

Hightest attempted 0 times... out of 500   div loops diff = 3237598  repair call  9451862

0 =      135 135 135
1 =      136 135 135
2 =      136 136 135
3 =      136 136 134
4 =      136 137 134
5 =      135 137 134
6 =      135 137 135
7 =      135 137 136
8 =      134 137 136
9 =      133 137 136
10 =      133 138 136
11 =      134 138 136
12 =      135 138 136
13 =      135 138 137
14 =      134 138 137
15 =      134 137 137
16 =      133 137 137
17 =      133 136 137
18 =      133 136 138
19 =      133 135 138
20 =      132 135 138
21 =      131 135 138
22 =      130 135 138
23 =      130 136 138
24 =      131 136 138
25 =      131 137 138
26 =      131 137 137
27 =      132 137 137
28 =      132 136 137
29 =      131 136 137
30 =      130 136 137
31 =      130 135 137
32 =      130 135 136
33 =   130 135 137    match with  31
34 =   130 135 136    match with  32
35 =      130 135 135
36 =      131 135 135
37 =      132 135 135
38 =      132 135 136
39 =      133 135 136
40 =      134 135 136
41 =      135 135 136
42 =      135 136 136
43 =      134 136 136
44 =      133 136 136
45 =   133 136 137    match with  17
46 =      134 136 137
47 =      135 136 137

102


Initial Kinetic Energy : 100
Alpha = 66 Beta = 68
------------------------------------------------------------------------------

Hightest attempted 0 times... out of 500   div loops diff = 3213700  repair call  9496861

0 =      135 135 135
1 =      136 135 135
2 =      136 135 134
3 =      137 135 134
4 =      137 135 135
5 =      138 135 135
6 =      138 135 136
7 =      139 135 136
8 =      140 135 136
9 =      140 135 135
10 =      141 135 135
11 =      141 135 134
12 =      142 135 134
13 =      143 135 134
14 =      144 135 134
15 =      144 136 134
16 =      145 136 134
17 =      146 136 134
18 =      146 136 135
19 =      145 136 135
20 =      144 136 135
21 =      143 136 135
22 =      143 135 135
23 =      144 135 135
24 =      145 135 135
25 =      146 135 135
26 =      146 134 135
27 =      145 134 135
28 =      144 134 135
29 =      144 134 134
30 =      145 134 134
31 =      145 135 134
32 =      146 135 134
33 =      147 135 134
34 =      147 136 134
35 =      147 137 134
36 =      147 138 134
37 =      147 139 134
38 =      147 140 134
39 =      148 140 134
40 =      149 140 134
41 =      150 140 134
42 =      151 140 134
43 =      151 140 135
44 =      152 140 135
45 =      152 140 136
46 =      152 141 136
47 =      153 141 136

102


Initial Kinetic Energy : 100
Alpha = 81 Beta = 66
------------------------------------------------------------------------------

Hightest attempted 0 times... out of 500   div loops diff = 2725091  repair call  8795570

0 =      135 135 135
1 =      136 135 135
2 =      136 135 134
3 =      137 135 134
4 =      137 135 135
5 =      138 135 135
6 =      139 135 135
7 =      139 136 135
8 =      140 136 135
9 =      140 136 134
10 =      141 136 134
11 =      141 137 134
12 =      141 138 134
13 =      141 138 135
14 =      141 137 135
15 =      141 136 135
16 =      141 136 136
17 =      140 136 136
18 =      139 136 136
19 =      139 135 136
20 =      140 135 136
21 =      141 135 136
22 =      142 135 136
23 =      142 134 136
24 =      141 134 136
25 =      141 134 137
26 =      142 134 137
27 =      142 135 137
28 =      141 135 137
29 =      140 135 137
30 =      140 134 137
31 =      140 134 136
32 =      139 134 136
33 =      139 133 136
34 =      140 133 136
35 =      141 133 136
36 =      141 133 135
37 =      141 133 134
38 =      141 133 133
39 =      142 133 133
40 =      142 133 134
41 =      143 133 134
42 =      143 134 134
43 =      143 134 135
44 =      142 134 135
45 =      142 135 135
46 =      143 135 135
47 =      144 135 135

102

